                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     69,                  1.212,                0.79795,                0.88249,                0.50732,                0.38397,                0.39684,                0.23655,                 1.2314,                0.87015,                0.88595,               0.003367,               0.003367,               0.003367
                     70,                 1.2124,                0.79442,                0.88019,                0.51229,                0.37745,                0.39459,                0.23408,                 1.2351,                  0.873,                0.88652,               0.003268,               0.003268,               0.003268
                     71,                 1.2135,                0.79277,                0.88111,                0.51651,                 0.3775,                0.39331,                0.23313,                 1.2337,                0.87355,                0.88611,               0.003169,               0.003169,               0.003169
                     72,                 1.2145,                0.79333,                0.87964,                0.51883,                0.37735,                0.39451,                0.23536,                 1.2301,                0.87434,                0.88579,                0.00307,                0.00307,                0.00307
                     73,                 1.1999,                0.78177,                0.88015,                0.51321,                0.38172,                0.39409,                0.23512,                 1.2325,                0.87138,                  0.886,               0.002971,               0.002971,               0.002971
                     74,                 1.2027,                0.78477,                0.87931,                0.50782,                0.38465,                0.39544,                 0.2353,                  1.232,                0.87064,                0.88591,               0.002872,               0.002872,               0.002872
                     75,                  1.197,                0.77879,                0.87798,                0.51099,                0.38387,                0.39499,                0.23531,                 1.2329,                0.87066,                0.88565,               0.002773,               0.002773,               0.002773
                     76,                  1.194,                0.77119,                0.87896,                0.52175,                0.38232,                0.39611,                0.23601,                 1.2309,                0.86816,                0.88526,               0.002674,               0.002674,               0.002674
                     77,                 1.2006,                0.77721,                0.87774,                0.52324,                0.37949,                0.39466,                0.23479,                 1.2318,                0.87114,                0.88581,               0.002575,               0.002575,               0.002575
                     78,                 1.1931,                0.76941,                0.87746,                0.52819,                0.38125,                0.39819,                0.23685,                 1.2329,                0.86948,                0.88545,               0.002476,               0.002476,               0.002476
                     79,                   1.19,                0.76748,                0.87605,                0.52699,                0.38308,                0.39772,                0.23626,                 1.2327,                0.86935,                0.88557,               0.002377,               0.002377,               0.002377
                     80,                 1.1908,                0.76692,                0.87665,                0.51557,                0.38601,                0.39801,                0.23689,                 1.2296,                0.86889,                0.88526,               0.002278,               0.002278,               0.002278
                     81,                 1.1847,                0.75999,                0.87542,                0.51819,                0.38048,                0.39541,                0.23566,                 1.2317,                0.86987,                0.88537,               0.002179,               0.002179,               0.002179
                     82,                 1.1862,                0.75993,                 0.8758,                0.52108,                0.38003,                 0.3959,                0.23585,                 1.2329,                0.87089,                0.88604,                0.00208,                0.00208,                0.00208
                     83,                 1.1844,                0.75788,                0.87664,                0.51258,                0.38429,                0.39605,                0.23576,                 1.2333,                0.87007,                0.88565,               0.001981,               0.001981,               0.001981
                     84,                 1.1838,                0.75696,                0.87314,                0.52278,                0.38095,                0.39728,                0.23657,                 1.2336,                0.86893,                0.88591,               0.001882,               0.001882,               0.001882
                     85,                 1.1731,                0.74641,                0.87399,                0.51814,                0.38471,                0.39621,                0.23654,                 1.2326,                0.86899,                0.88549,               0.001783,               0.001783,               0.001783
                     86,                 1.1743,                0.74609,                0.87381,                0.51808,                0.38323,                0.39702,                0.23659,                 1.2313,                0.86966,                0.88488,               0.001684,               0.001684,               0.001684
                     87,                 1.1761,                0.74744,                0.87319,                0.52326,                0.38196,                0.39737,                0.23614,                 1.2307,                0.86684,                0.88501,               0.001585,               0.001585,               0.001585
                     88,                 1.1708,                0.74415,                0.87262,                0.52224,                0.38026,                0.39598,                0.23559,                 1.2305,                 0.8702,                0.88496,               0.001486,               0.001486,               0.001486
                     89,                 1.1727,                0.74327,                0.87275,                0.51188,                0.38324,                0.39672,                0.23582,                 1.2313,                0.87072,                0.88506,               0.001387,               0.001387,               0.001387
                     90,                  1.171,                  0.741,                0.87299,                0.51166,                0.38461,                0.39815,                0.23715,                 1.2329,                0.86881,                0.88546,               0.001288,               0.001288,               0.001288
                     91,                 1.1628,                0.72519,                0.87371,                0.52198,                0.37902,                0.39458,                0.23568,                 1.2339,                0.87224,                0.88615,               0.001189,               0.001189,               0.001189
                     92,                 1.1495,                0.71288,                0.87184,                0.52478,                0.37737,                 0.3929,                0.23363,                 1.2373,                0.87483,                0.88658,                0.00109,                0.00109,                0.00109
                     93,                 1.1441,                0.70554,                0.87113,                 0.5188,                0.37757,                0.39247,                0.23306,                 1.2369,                0.87583,                0.88647,               0.000991,               0.000991,               0.000991
                     94,                 1.1405,                0.70205,                0.87037,                0.52036,                0.37895,                 0.3931,                0.23345,                 1.2387,                0.87614,                0.88651,               0.000892,               0.000892,               0.000892
                     95,                 1.1375,                0.70039,                 0.8691,                0.51454,                 0.3809,                0.39352,                0.23307,                 1.2398,                0.87619,                0.88641,               0.000793,               0.000793,               0.000793
                     96,                 1.1346,                0.69429,                0.86893,                0.51577,                0.37824,                0.39333,                0.23308,                 1.2403,                 0.8759,                 0.8865,               0.000694,               0.000694,               0.000694
                     97,                 1.1306,                0.68941,                0.86829,                0.50766,                0.38302,                0.39353,                 0.2333,                 1.2397,                0.87622,                 0.8863,               0.000595,               0.000595,               0.000595
                     98,                 1.1294,                0.68887,                0.86742,                0.51354,                0.38003,                0.39291,                0.23267,                 1.2415,                0.87727,                0.88665,               0.000496,               0.000496,               0.000496
                     99,                  1.126,                0.68516,                0.86718,                0.50858,                0.38301,                 0.3936,                0.23319,                 1.2422,                0.87733,                0.88679,               0.000397,               0.000397,               0.000397
                    100,                 1.1233,                0.68056,                0.86665,                0.51128,                0.38241,                0.39321,                0.23265,                 1.2421,                0.87699,                0.88676,               0.000298,               0.000298,               0.000298
