                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     52,                 1.4168,                 1.0451,                0.92802,                0.41201,                0.31907,                0.31278,                0.18056,                 1.3514,                 1.0095,                0.91108,                0.00505,                0.00505,                0.00505
                     53,                 1.3994,                 1.0314,                0.92016,                0.42069,                0.32293,                 0.3196,                0.18319,                 1.3449,                 1.0021,                0.91067,               0.004951,               0.004951,               0.004951
                     54,                 1.3992,                 1.0402,                0.92197,                0.40825,                0.32213,                 0.3151,                0.18196,                 1.3491,                 1.0033,                0.91014,               0.004852,               0.004852,               0.004852
                     55,                 1.3951,                 1.0227,                0.91938,                0.41779,                0.32246,                 0.3199,                0.18452,                 1.3449,                0.99967,                0.90973,               0.004753,               0.004753,               0.004753
                     56,                 1.3893,                 1.0241,                0.92102,                0.41671,                0.32219,                0.31638,                0.18203,                 1.3474,                 1.0018,                0.91068,               0.004654,               0.004654,               0.004654
                     57,                 1.3996,                 1.0288,                0.91961,                0.40813,                  0.332,                0.32081,                0.18467,                 1.3419,                 0.9946,                0.90857,               0.004555,               0.004555,               0.004555
                     58,                 1.3957,                 1.0188,                0.91887,                0.41385,                0.32957,                0.32367,                0.18546,                  1.342,                0.99294,                 0.9094,               0.004456,               0.004456,               0.004456
                     59,                 1.3788,                 1.0198,                0.92084,                0.41091,                0.32815,                0.32027,                0.18441,                 1.3391,                0.99393,                0.90932,               0.004357,               0.004357,               0.004357
                     60,                 1.3971,                 1.0172,                0.91944,                0.41808,                0.32872,                0.32188,                0.18688,                 1.3371,                0.99245,                0.90792,               0.004258,               0.004258,               0.004258
                     61,                 1.3756,                 1.0128,                0.91876,                0.41734,                 0.3267,                0.32012,                0.18558,                 1.3369,                0.99035,                0.90799,               0.004159,               0.004159,               0.004159
                     62,                 1.3935,                 1.0181,                0.91657,                0.42584,                0.33052,                0.32406,                0.18787,                 1.3347,                0.98945,                 0.9084,                0.00406,                0.00406,                0.00406
                     63,                 1.3819,                 1.0122,                0.91817,                0.42378,                0.33249,                0.32383,                 0.1876,                 1.3315,                0.98685,                0.90677,               0.003961,               0.003961,               0.003961
                     64,                 1.3857,                 1.0134,                0.92038,                0.41907,                0.32481,                0.32121,                0.18631,                 1.3334,                 0.9888,                0.90716,               0.003862,               0.003862,               0.003862
                     65,                 1.3768,                 1.0099,                 0.9147,                0.42362,                0.32694,                0.32367,                0.18675,                 1.3348,                0.98736,                0.90762,               0.003763,               0.003763,               0.003763
                     66,                 1.3791,                 1.0104,                0.91745,                0.42911,                0.32705,                0.32536,                0.18787,                 1.3314,                 0.9855,                0.90595,               0.003664,               0.003664,               0.003664
