                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     56,                 1.1662,                0.68217,                 1.2593,                 0.8692,                0.81235,                0.89591,                 0.6403,                 1.0069,                0.56001,                 1.2304,               0.004654,               0.004654,               0.004654
                     57,                 1.1636,                0.67792,                 1.2523,                0.86409,                0.81717,                0.89762,                0.64038,                 1.0082,                  0.558,                 1.2316,               0.004555,               0.004555,               0.004555
                     58,                 1.1578,                0.67492,                 1.2504,                0.86441,                0.81702,                0.89768,                0.64193,                 1.0073,                 0.5552,                 1.2313,               0.004456,               0.004456,               0.004456
                     59,                 1.1605,                0.67601,                 1.2507,                0.87063,                0.81287,                0.89709,                0.64224,                 1.0066,                0.55509,                 1.2294,               0.004357,               0.004357,               0.004357
                     60,                 1.1594,                0.67389,                 1.2524,                0.87306,                0.81215,                  0.898,                 0.6434,                 1.0057,                0.55451,                 1.2304,               0.004258,               0.004258,               0.004258
                     61,                 1.1566,                0.67048,                 1.2513,                0.86283,                0.81868,                0.89874,                0.64277,                 1.0053,                0.55364,                 1.2295,               0.004159,               0.004159,               0.004159
                     62,                 1.1616,                0.66946,                 1.2494,                 0.8642,                0.82041,                 0.8986,                0.64356,                 1.0048,                0.55305,                  1.228,                0.00406,                0.00406,                0.00406
                     63,                 1.1547,                0.66778,                  1.248,                0.87131,                0.81551,                0.89918,                0.64346,                 1.0049,                0.55172,                 1.2281,               0.003961,               0.003961,               0.003961
                     64,                 1.1549,                0.66852,                 1.2477,                0.86617,                0.81792,                0.89872,                 0.6429,                 1.0061,                0.55151,                 1.2285,               0.003862,               0.003862,               0.003862
                     65,                 1.1459,                0.66144,                  1.245,                 0.8693,                0.81618,                0.89883,                0.64345,                 1.0048,                0.55057,                 1.2276,               0.003763,               0.003763,               0.003763
                     66,                 1.1538,                  0.663,                 1.2453,                0.86972,                0.81684,                 0.8991,                0.64415,                 1.0045,                0.54992,                  1.228,               0.003664,               0.003664,               0.003664
                     67,                 1.1481,                0.66231,                 1.2472,                0.87257,                0.81556,                0.89926,                0.64433,                  1.005,                0.54869,                 1.2276,               0.003565,               0.003565,               0.003565
                     68,                  1.149,                0.66038,                 1.2394,                0.87369,                0.81456,                0.89999,                 0.6444,                  1.003,                0.54672,                  1.226,               0.003466,               0.003466,               0.003466
                     69,                 1.1449,                0.65858,                 1.2438,                 0.8705,                0.81762,                0.89996,                0.64425,                  1.003,                0.54699,                 1.2268,               0.003367,               0.003367,               0.003367
                     70,                 1.1403,                0.65642,                 1.2406,                0.87197,                0.81658,                0.89889,                0.64379,                 1.0055,                0.54645,                 1.2282,               0.003268,               0.003268,               0.003268
                     71,                 1.1467,                0.65551,                 1.2416,                0.86856,                0.81826,                0.89937,                0.64444,                  1.003,                0.54446,                 1.2275,               0.003169,               0.003169,               0.003169
                     72,                 1.1393,                0.65277,                  1.238,                0.86827,                0.81955,                0.90007,                0.64546,                  1.001,                0.54395,                 1.2268,                0.00307,                0.00307,                0.00307
                     73,                 1.1432,                 0.6586,                 1.2409,                0.87529,                0.81181,                0.89991,                 0.6453,                 1.0033,                0.54449,                 1.2282,               0.002971,               0.002971,               0.002971
                     74,                 1.1397,                 0.6524,                 1.2415,                0.87501,                0.81577,                0.90049,                0.64528,                 1.0045,                0.54478,                 1.2285,               0.002872,               0.002872,               0.002872
                     75,                 1.1378,                0.65106,                 1.2368,                0.86914,                 0.8216,                0.90121,                0.64633,                 1.0027,                0.54433,                 1.2267,               0.002773,               0.002773,               0.002773
                     76,                 1.1377,                0.65079,                  1.237,                0.87096,                0.81864,                0.90095,                0.64668,                 1.0025,                0.54433,                 1.2259,               0.002674,               0.002674,               0.002674
                     77,                 1.1358,                0.64651,                 1.2354,                0.86993,                0.82135,                0.90021,                0.64628,                 1.0034,                0.54392,                 1.2275,               0.002575,               0.002575,               0.002575
                     78,                 1.1354,                0.64723,                  1.236,                0.86796,                0.82381,                0.90039,                0.64643,                 1.0024,                0.54309,                 1.2266,               0.002476,               0.002476,               0.002476
                     79,                 1.1329,                0.64474,                 1.2342,                0.86808,                0.82269,                0.90077,                0.64646,                 1.0027,                0.54333,                  1.226,               0.002377,               0.002377,               0.002377
                     80,                 1.1308,                0.64364,                 1.2316,                0.86981,                0.82196,                0.90087,                0.64629,                 1.0032,                0.54349,                  1.227,               0.002278,               0.002278,               0.002278
                     81,                  1.126,                 0.6415,                 1.2297,                0.86951,                0.82202,                0.90055,                0.64655,                 1.0036,                0.54265,                 1.2269,               0.002179,               0.002179,               0.002179
                     82,                 1.1267,                0.64004,                 1.2289,                0.86981,                0.82325,                0.90131,                0.64608,                 1.0048,                0.54252,                 1.2287,                0.00208,                0.00208,                0.00208
