                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     50,                 1.2575,                0.88758,                0.99301,                0.54049,                0.44008,                0.45607,                0.27786,                 1.2385,                0.89214,                0.99158,               0.005248,               0.005248,               0.005248
                     51,                 1.2481,                0.88184,                0.99123,                0.53404,                0.44034,                0.45577,                0.27762,                 1.2378,                 0.8917,                0.99154,               0.005149,               0.005149,               0.005149
                     52,                 1.2629,                0.88821,                0.99926,                  0.542,                0.43867,                 0.4582,                0.27932,                 1.2358,                0.88856,                0.99076,                0.00505,                0.00505,                0.00505
                     53,                 1.2498,                0.87966,                 0.9885,                0.55188,                0.44088,                0.46118,                0.28089,                 1.2368,                0.88475,                0.99044,               0.004951,               0.004951,               0.004951
                     54,                 1.2467,                0.88336,                0.99069,                 0.5495,                0.44294,                0.46158,                0.28075,                 1.2327,                0.88114,                0.98971,               0.004852,               0.004852,               0.004852
                     55,                  1.241,                0.87002,                0.98688,                0.54795,                0.44087,                0.46134,                 0.2806,                 1.2319,                0.87772,                0.98856,               0.004753,               0.004753,               0.004753
                     56,                 1.2397,                0.86957,                0.99079,                0.55146,                 0.4454,                0.46467,                0.28201,                 1.2358,                 0.8806,                0.99064,               0.004654,               0.004654,               0.004654
                     57,                 1.2477,                0.87226,                 0.9872,                0.55431,                0.44188,                0.46138,                0.28182,                  1.233,                 0.8784,                0.98915,               0.004555,               0.004555,               0.004555
                     58,                 1.2411,                0.86193,                0.98571,                0.54526,                  0.443,                0.46238,                0.28224,                 1.2295,                0.87392,                0.98767,               0.004456,               0.004456,               0.004456
                     59,                  1.231,                0.86446,                0.98879,                 0.5528,                 0.4502,                0.46852,                0.28493,                 1.2308,                0.87272,                 0.9869,               0.004357,               0.004357,               0.004357
                     60,                 1.2397,                 0.8591,                0.98603,                0.54109,                0.45618,                0.46817,                0.28405,                 1.2286,                0.87125,                0.98629,               0.004258,               0.004258,               0.004258
                     61,                 1.2281,                0.85444,                0.98643,                0.54483,                0.44652,                0.46514,                0.28297,                 1.2299,                0.87229,                0.98617,               0.004159,               0.004159,               0.004159
                     62,                 1.2326,                0.85447,                0.97956,                0.55047,                0.45111,                0.46817,                0.28553,                 1.2306,                0.87046,                0.98683,                0.00406,                0.00406,                0.00406
                     63,                 1.2265,                0.85247,                0.98484,                0.54806,                0.45351,                0.46943,                0.28619,                 1.2268,                0.86556,                0.98562,               0.003961,               0.003961,               0.003961
                     64,                 1.2302,                0.85122,                0.98595,                0.55033,                0.45065,                0.46994,                0.28674,                 1.2263,                0.86844,                0.98508,               0.003862,               0.003862,               0.003862
                     65,                 1.2197,                0.84744,                 0.9797,                0.54492,                0.45173,                0.46609,                 0.2844,                 1.2268,                0.86696,                0.98588,               0.003763,               0.003763,               0.003763
                     66,                 1.2276,                0.84913,                0.98294,                0.54509,                0.45582,                0.46737,                0.28527,                 1.2246,                0.86468,                0.98604,               0.003664,               0.003664,               0.003664
                     67,                 1.2162,                0.83785,                0.98026,                0.54696,                0.45419,                0.46896,                0.28619,                 1.2261,                0.86397,                 0.9855,               0.003565,               0.003565,               0.003565
                     68,                 1.2157,                0.83635,                0.97827,                0.54547,                  0.453,                0.47036,                0.28724,                 1.2199,                0.86217,                 0.9829,               0.003466,               0.003466,               0.003466
                     69,                 1.2154,                0.83634,                0.97477,                0.54194,                0.45966,                0.46892,                0.28634,                 1.2236,                0.86364,                0.98453,               0.003367,               0.003367,               0.003367
                     70,                 1.2123,                0.83121,                0.97723,                0.54764,                0.46152,                0.47306,                0.28831,                  1.223,                0.86098,                0.98439,               0.003268,               0.003268,               0.003268
                     71,                 1.2207,                0.83354,                0.97832,                0.54196,                0.46258,                0.47407,                 0.2895,                 1.2223,                0.86125,                0.98418,               0.003169,               0.003169,               0.003169
                     72,                 1.2071,                0.81195,                0.97443,                0.55363,                0.45336,                0.47183,                0.28868,                 1.2204,                0.85913,                0.98345,                0.00307,                0.00307,                0.00307
                     73,                 1.2183,                0.82259,                0.97449,                0.54845,                0.45607,                0.47259,                0.28953,                 1.2195,                0.85872,                0.98331,               0.002971,               0.002971,               0.002971
                     74,                 1.1996,                0.81669,                0.97429,                0.54525,                0.45718,                0.47116,                0.28835,                 1.2203,                0.85908,                0.98307,               0.002872,               0.002872,               0.002872
                     75,                 1.2021,                0.81775,                0.97446,                0.55198,                0.45887,                0.47345,                0.29033,                 1.2186,                0.85729,                0.98236,               0.002773,               0.002773,               0.002773
                     76,                 1.2083,                0.81177,                0.97419,                0.55115,                0.46016,                0.47431,                0.29086,                 1.2208,                0.85465,                 0.9829,               0.002674,               0.002674,               0.002674
                     77,                 1.1975,                0.81033,                0.97394,                0.55535,                0.46506,                0.47721,                0.29154,                 1.2208,                0.85571,                0.98274,               0.002575,               0.002575,               0.002575
                     78,                 1.2142,                0.81862,                0.97661,                0.55013,                0.46667,                0.47809,                0.29144,                 1.2219,                0.85807,                0.98359,               0.002476,               0.002476,               0.002476
                     79,                 1.1913,                0.80148,                0.97207,                0.54681,                0.46424,                0.47653,                0.29084,                 1.2221,                0.85603,                0.98347,               0.002377,               0.002377,               0.002377
                     80,                 1.1895,                0.79897,                0.96685,                0.54135,                 0.4653,                0.47589,                0.29058,                 1.2199,                0.85658,                0.98227,               0.002278,               0.002278,               0.002278
                     81,                 1.1873,                0.79313,                0.96914,                0.55463,                0.46366,                0.47925,                0.29245,                 1.2213,                0.85575,                0.98312,               0.002179,               0.002179,               0.002179
