                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     42,                 1.2461,                0.83417,                0.89127,                0.49302,                0.37346,                0.38414,                0.22861,                 1.2458,                0.88905,                 0.8918,                0.00604,                0.00604,                0.00604
                     43,                 1.2459,                0.83223,                0.89067,                0.49746,                0.38134,                0.38892,                   0.23,                 1.2421,                0.88692,                0.89107,               0.005941,               0.005941,               0.005941
                     44,                 1.2462,                0.83398,                0.88798,                0.48855,                0.38236,                0.38815,                0.23044,                 1.2427,                0.88505,                   0.89,               0.005842,               0.005842,               0.005842
                     45,                 1.2431,                0.82635,                0.88982,                0.51115,                  0.376,                0.39211,                0.23274,                 1.2366,                0.88303,                0.88988,               0.005743,               0.005743,               0.005743
                     46,                 1.2344,                0.81951,                0.88771,                0.50525,                0.37842,                0.38822,                0.23123,                 1.2374,                 0.8825,                0.89059,               0.005644,               0.005644,               0.005644
                     47,                 1.2369,                0.82075,                0.88902,                0.51361,                0.37797,                0.39173,                0.23042,                 1.2415,                0.87754,                0.89127,               0.005545,               0.005545,               0.005545
                     48,                 1.2266,                0.81459,                0.88827,                0.49454,                0.38588,                0.39031,                0.23186,                 1.2334,                 0.8724,                0.88832,               0.005446,               0.005446,               0.005446
                     49,                 1.2202,                0.80835,                0.88537,                 0.5088,                0.38179,                 0.3948,                0.23396,                 1.2368,                0.87404,                0.89047,               0.005347,               0.005347,               0.005347
                     50,                 1.2218,                0.80622,                0.88508,                0.50544,                0.38712,                 0.3953,                0.23406,                 1.2369,                0.87442,                 0.8906,               0.005248,               0.005248,               0.005248
                     51,                 1.2202,                0.80327,                  0.884,                0.51984,                0.37957,                0.39302,                0.23388,                 1.2299,                0.87371,                0.88972,               0.005149,               0.005149,               0.005149
                     52,                 1.2139,                0.79714,                 0.8837,                0.52246,                0.37724,                0.39316,                0.23381,                  1.231,                0.86748,                0.88886,                0.00505,                0.00505,                0.00505
                     53,                 1.2196,                 0.7998,                0.88381,                0.51273,                0.38114,                0.39307,                0.23496,                 1.2271,                0.87694,                0.88804,               0.004951,               0.004951,               0.004951
                     54,                 1.2138,                0.78903,                0.88269,                0.51555,                0.38089,                0.39776,                0.23694,                 1.2263,                0.87065,                0.88724,               0.004852,               0.004852,               0.004852
                     55,                 1.2073,                0.79034,                0.88237,                0.51702,                0.38503,                0.39692,                0.23439,                 1.2354,                0.87039,                   0.89,               0.004753,               0.004753,               0.004753
                     56,                 1.2012,                0.78375,                0.88185,                0.52289,                 0.3806,                0.39472,                0.23354,                 1.2308,                0.86822,                0.88828,               0.004654,               0.004654,               0.004654
                     57,                 1.2067,                 0.7843,                0.88218,                0.52244,                0.37467,                 0.3952,                0.23367,                 1.2322,                0.86993,                0.88885,               0.004555,               0.004555,               0.004555
                     58,                 1.2011,                 0.7822,                 0.8819,                0.51551,                0.38773,                0.39616,                0.23601,                 1.2236,                0.86501,                  0.888,               0.004456,               0.004456,               0.004456
                     59,                 1.2031,                0.77922,                0.88017,                0.50892,                0.38572,                0.39473,                0.23474,                 1.2267,                0.86687,                0.88782,               0.004357,               0.004357,               0.004357
                     60,                 1.1995,                0.77694,                0.88131,                0.51083,                0.38574,                 0.3978,                0.23774,                 1.2259,                0.86448,                0.88857,               0.004258,               0.004258,               0.004258
                     61,                 1.1932,                0.76946,                0.88032,                0.51506,                0.39098,                0.39768,                0.23743,                 1.2257,                0.86656,                0.88766,               0.004159,               0.004159,               0.004159
                     62,                 1.1918,                   0.77,                0.87867,                0.51341,                0.39267,                0.40091,                 0.2384,                 1.2255,                 0.8608,                0.88788,                0.00406,                0.00406,                0.00406
                     63,                  1.194,                0.76901,                0.87942,                0.51117,                0.38759,                0.39931,                0.23722,                 1.2259,                0.86258,                0.88755,               0.003961,               0.003961,               0.003961
                     64,                 1.1901,                0.76378,                0.87759,                0.52141,                0.38198,                0.39972,                0.23851,                 1.2231,                0.86108,                0.88724,               0.003862,               0.003862,               0.003862
                     65,                 1.1896,                0.76303,                0.87851,                0.52266,                0.38387,                 0.3985,                0.23753,                 1.2224,                0.85828,                0.88738,               0.003763,               0.003763,               0.003763
                     66,                 1.1869,                0.76125,                0.87849,                0.51845,                0.38148,                0.39999,                0.23781,                 1.2254,                0.86124,                 0.8877,               0.003664,               0.003664,               0.003664
                     67,                 1.1797,                0.74991,                0.87631,                0.52013,                0.37944,                0.39806,                0.23687,                 1.2224,                0.85963,                0.88787,               0.003565,               0.003565,               0.003565
                     68,                 1.1842,                0.75322,                0.87609,                0.52038,                0.38611,                0.40097,                0.23819,                 1.2239,                0.85893,                0.88658,               0.003466,               0.003466,               0.003466
                     69,                 1.1771,                0.75009,                0.87708,                  0.525,                0.38443,                0.40209,                0.23949,                 1.2208,                0.85282,                0.88631,               0.003367,               0.003367,               0.003367
                     70,                 1.1773,                0.74764,                0.87452,                0.50859,                0.38944,                0.40031,                0.23848,                 1.2216,                0.85824,                0.88614,               0.003268,               0.003268,               0.003268
                     71,                 1.1785,                0.74442,                0.87549,                0.51635,                 0.3955,                 0.4045,                 0.2415,                 1.2168,                0.85714,                  0.885,               0.003169,               0.003169,               0.003169
                     72,                 1.1784,                0.74508,                0.87443,                0.50716,                0.39681,                0.40204,                0.23984,                  1.219,                0.85623,                0.88657,                0.00307,                0.00307,                0.00307
                     73,                 1.1645,                0.73456,                0.87419,                0.50905,                0.38824,                0.40013,                0.23825,                 1.2225,                0.85891,                0.88714,               0.002971,               0.002971,               0.002971
                     74,                 1.1688,                0.73673,                0.87415,                0.51422,                0.39245,                0.40147,                0.23994,                 1.2204,                0.85571,                0.88664,               0.002872,               0.002872,               0.002872
                     75,                 1.1623,                0.73072,                0.87238,                0.51531,                0.39087,                0.40237,                 0.2401,                 1.2196,                0.85678,                0.88631,               0.002773,               0.002773,               0.002773
                     76,                 1.1573,                0.72343,                0.87318,                0.51231,                0.39136,                0.40183,                0.23968,                 1.2201,                0.85792,                0.88588,               0.002674,               0.002674,               0.002674
                     77,                 1.1635,                0.72747,                 0.8718,                0.52364,                0.38384,                0.40174,                0.23921,                 1.2215,                0.85782,                0.88685,               0.002575,               0.002575,               0.002575
                     78,                 1.1574,                0.72199,                0.87178,                0.51362,                0.39125,                0.40146,                0.23913,                 1.2202,                0.86061,                0.88669,               0.002476,               0.002476,               0.002476
                     79,                 1.1542,                0.71987,                0.87036,                0.51146,                 0.3921,                0.40155,                0.23968,                 1.2201,                0.86129,                0.88553,               0.002377,               0.002377,               0.002377
                     80,                 1.1577,                0.72016,                0.87112,                0.49704,                0.39763,                0.40076,                0.23925,                 1.2181,                0.85907,                0.88617,               0.002278,               0.002278,               0.002278
                     81,                 1.1496,                0.71276,                0.87001,                0.51765,                0.38788,                0.39879,                0.23811,                 1.2212,                0.86206,                 0.8865,               0.002179,               0.002179,               0.002179
                     82,                 1.1503,                0.71307,                0.86992,                0.51311,                0.39119,                0.40135,                0.23926,                 1.2228,                0.85873,                0.88679,                0.00208,                0.00208,                0.00208
                     83,                 1.1484,                0.70968,                0.87076,                0.49942,                0.39959,                0.40227,                0.24071,                  1.221,                0.85793,                0.88616,               0.001981,               0.001981,               0.001981
                     84,                 1.1487,                0.70909,                0.86763,                0.51266,                0.39337,                0.40315,                0.24124,                 1.2213,                0.85793,                 0.8862,               0.001882,               0.001882,               0.001882
                     85,                 1.1382,                0.69947,                0.86838,                0.51469,                0.39389,                0.40431,                0.24046,                 1.2208,                0.85851,                0.88643,               0.001783,               0.001783,               0.001783
                     86,                 1.1388,                0.69838,                0.86805,                0.50921,                0.39451,                0.40184,                0.24003,                 1.2196,                0.85998,                0.88628,               0.001684,               0.001684,               0.001684
                     87,                 1.1414,                0.69965,                 0.8677,                0.51177,                0.39254,                0.40221,                0.23976,                 1.2188,                0.86149,                0.88624,               0.001585,               0.001585,               0.001585
                     88,                 1.1346,                0.69539,                0.86715,                0.51736,                0.39182,                0.40365,                0.24004,                 1.2195,                0.86294,                0.88654,               0.001486,               0.001486,               0.001486
                     89,                 1.1361,                0.69491,                0.86709,                0.51859,                0.39057,                 0.4017,                0.23871,                 1.2197,                0.86381,                0.88631,               0.001387,               0.001387,               0.001387
                     90,                 1.1352,                0.69439,                0.86703,                0.51724,                0.39056,                0.40208,                0.23931,                 1.2211,                0.86221,                0.88687,               0.001288,               0.001288,               0.001288
                     91,                 1.1274,                0.67693,                0.86801,                0.51895,                0.38682,                0.39948,                0.23765,                 1.2241,                0.86666,                0.88784,               0.001189,               0.001189,               0.001189
                     92,                  1.115,                0.66507,                0.86623,                0.50657,                0.39125,                 0.3974,                0.23616,                 1.2266,                0.86859,                0.88857,                0.00109,                0.00109,                0.00109
                     93,                 1.1087,                0.65827,                 0.8655,                0.50509,                0.39214,                0.39777,                0.23611,                 1.2281,                0.86945,                0.88866,               0.000991,               0.000991,               0.000991
                     94,                 1.1045,                0.65438,                0.86438,                 0.4996,                0.39369,                0.39791,                0.23633,                  1.229,                 0.8705,                0.88868,               0.000892,               0.000892,               0.000892
                     95,                 1.1008,                0.65144,                0.86286,                0.49629,                0.39529,                0.39772,                0.23602,                 1.2309,                0.87231,                0.88877,               0.000793,               0.000793,               0.000793
                     96,                 1.0974,                0.64692,                 0.8628,                0.49832,                0.39552,                0.39807,                0.23609,                 1.2297,                0.87205,                0.88868,               0.000694,               0.000694,               0.000694
                     97,                 1.0953,                0.64433,                0.86253,                0.49706,                 0.3937,                0.39745,                0.23559,                 1.2306,                0.87338,                0.88876,               0.000595,               0.000595,               0.000595
                     98,                 1.0935,                0.64153,                0.86162,                0.50056,                0.39108,                0.39754,                0.23609,                   1.23,                0.87353,                0.88879,               0.000496,               0.000496,               0.000496
                     99,                 1.0894,                0.63847,                0.86115,                0.50294,                0.38913,                0.39748,                0.23554,                 1.2301,                0.87382,                0.88885,               0.000397,               0.000397,               0.000397
                    100,                 1.0858,                0.63469,                0.86056,                0.50006,                0.39162,                0.39767,                0.23548,                 1.2297,                 0.8749,                0.88888,               0.000298,               0.000298,               0.000298
