                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     69,                 1.0446,                0.62699,                0.94291,                0.62015,                0.50826,                0.53278,                0.33326,                 1.1306,                0.75691,                0.97883,               0.003367,               0.003367,               0.003367
                     70,                 1.0398,                0.61936,                 0.9433,                0.61477,                0.51644,                0.53539,                0.33412,                   1.13,                0.75599,                 0.9791,               0.003268,               0.003268,               0.003268
                     71,                  1.048,                0.62093,                 0.9447,                0.61755,                0.52019,                0.53449,                0.33451,                 1.1284,                0.75668,                0.97831,               0.003169,               0.003169,               0.003169
                     72,                 1.0328,                0.60312,                0.94065,                0.62664,                 0.5084,                0.53471,                 0.3342,                 1.1261,                 0.7584,                0.97793,                0.00307,                0.00307,                0.00307
                     73,                 1.0417,                0.61069,                0.94085,                0.62213,                 0.5097,                0.53463,                0.33471,                 1.1239,                0.75779,                0.97793,               0.002971,               0.002971,               0.002971
                     74,                 1.0268,                0.60475,                0.94044,                0.62071,                0.51126,                0.53454,                0.33445,                 1.1275,                0.75872,                0.97938,               0.002872,               0.002872,               0.002872
                     75,                 1.0263,                 0.6037,                0.94103,                0.61779,                0.51097,                0.53223,                0.33362,                 1.1288,                0.76071,                0.97979,               0.002773,               0.002773,               0.002773
                     76,                 1.0324,                0.59738,                0.93976,                0.61367,                0.51774,                0.53441,                0.33375,                 1.1295,                0.75968,                 0.9798,               0.002674,               0.002674,               0.002674
                     77,                 1.0212,                0.59401,                0.93906,                0.61097,                0.51822,                 0.5327,                0.33206,                  1.132,                0.76289,                0.98101,               0.002575,               0.002575,               0.002575
                     78,                 1.0332,                0.59932,                0.94087,                0.62417,                 0.5094,                0.53406,                0.33298,                 1.1338,                0.76262,                0.98076,               0.002476,               0.002476,               0.002476
                     79,                 1.0096,                0.58228,                 0.9358,                0.62379,                0.51483,                 0.5348,                0.33374,                 1.1302,                0.76307,                0.98002,               0.002377,               0.002377,               0.002377
                     80,                 1.0103,                0.58016,                0.93167,                0.61822,                0.51355,                0.53519,                0.33481,                 1.1336,                0.76405,                0.98027,               0.002278,               0.002278,               0.002278
                     81,                 1.0081,                0.57724,                0.93313,                0.62862,                0.51081,                0.53454,                 0.3343,                 1.1309,                0.76436,                0.97939,               0.002179,               0.002179,               0.002179
                     82,                 1.0178,                0.58266,                0.93875,                0.61765,                0.51725,                0.53508,                0.33414,                 1.1332,                0.76457,                0.98014,                0.00208,                0.00208,                0.00208
                     83,                0.99323,                0.56402,                0.92932,                0.61794,                0.51425,                0.53463,                 0.3345,                 1.1324,                0.76697,                0.98045,               0.001981,               0.001981,               0.001981
                     84,                0.98901,                 0.5646,                0.92882,                0.60655,                0.52281,                0.53419,                0.33358,                 1.1326,                0.76754,                0.98112,               0.001882,               0.001882,               0.001882
                     85,                 1.0066,                0.56991,                0.93182,                0.60732,                0.51738,                0.53429,                0.33315,                 1.1365,                0.77046,                0.98149,               0.001783,               0.001783,               0.001783
                     86,                0.99414,                0.56212,                0.93027,                0.60568,                0.51719,                0.53234,                0.33307,                 1.1338,                0.76976,                0.98122,               0.001684,               0.001684,               0.001684
                     87,                0.99512,                0.56027,                0.92928,                0.62234,                0.50776,                 0.5314,                0.33157,                 1.1375,                0.77314,                0.98188,               0.001585,               0.001585,               0.001585
                     88,                 0.9859,                0.55152,                0.92632,                0.60667,                 0.5117,                0.52981,                0.33116,                 1.1337,                0.77255,                0.98167,               0.001486,               0.001486,               0.001486
                     89,                0.98601,                0.55417,                0.92648,                0.61799,                0.50268,                 0.5282,                0.33025,                 1.1342,                0.77594,                0.98156,               0.001387,               0.001387,               0.001387
                     90,                0.97946,                0.54849,                0.92453,                0.61014,                0.51001,                0.52705,                0.32962,                 1.1388,                0.77852,                0.98336,               0.001288,               0.001288,               0.001288
