                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     61,                 1.1967,                0.74744,                 1.4124,                0.86753,                0.81743,                0.90007,                0.64372,                 1.0165,                0.59025,                 1.3491,               0.004159,               0.004159,               0.004159
                     62,                 1.1982,                0.74397,                 1.4082,                0.87053,                0.81363,                0.90009,                0.64422,                 1.0154,                0.58997,                 1.3473,                0.00406,                0.00406,                0.00406
                     63,                 1.1897,                0.73986,                 1.4096,                0.86718,                 0.8163,                0.90073,                0.64381,                 1.0175,                0.58854,                 1.3484,               0.003961,               0.003961,               0.003961
                     64,                 1.1901,                0.74247,                 1.4115,                0.86646,                0.81683,                0.90044,                0.64395,                 1.0183,                0.58911,                 1.3493,               0.003862,               0.003862,               0.003862
                     65,                 1.1893,                0.73496,                 1.4041,                0.86418,                0.82106,                0.90098,                0.64428,                 1.0173,                0.58759,                 1.3484,               0.003763,               0.003763,               0.003763
                     66,                 1.1866,                0.73243,                 1.4031,                0.86512,                0.81882,                0.90147,                0.64517,                 1.0171,                0.58665,                  1.346,               0.003664,               0.003664,               0.003664
                     67,                 1.1818,                0.73491,                 1.4057,                0.86768,                0.81792,                0.90129,                0.64482,                 1.0165,                0.58627,                  1.348,               0.003565,               0.003565,               0.003565
                     68,                  1.183,                0.72888,                 1.4036,                0.86806,                0.82073,                  0.902,                0.64638,                 1.0133,                 0.5837,                 1.3463,               0.003466,               0.003466,               0.003466
                     69,                 1.1791,                0.72915,                  1.403,                0.86209,                0.82555,                0.90217,                 0.6458,                 1.0156,                0.58368,                 1.3462,               0.003367,               0.003367,               0.003367
                     70,                 1.1809,                0.72904,                 1.4001,                0.86267,                0.82314,                0.90198,                0.64571,                 1.0146,                0.58235,                 1.3445,               0.003268,               0.003268,               0.003268
                     71,                 1.1813,                0.72627,                 1.4007,                0.86723,                0.82158,                0.90311,                0.64741,                 1.0138,                 0.5823,                 1.3443,               0.003169,               0.003169,               0.003169
                     72,                 1.1782,                0.72618,                 1.3994,                0.86663,                0.82239,                0.90288,                0.64767,                  1.014,                 0.5802,                 1.3456,                0.00307,                0.00307,                0.00307
                     73,                 1.1762,                0.72232,                 1.3983,                0.86663,                0.82383,                0.90298,                0.64764,                  1.014,                0.57983,                 1.3456,               0.002971,               0.002971,               0.002971
                     74,                 1.1765,                0.72058,                  1.402,                0.86457,                0.82374,                0.90318,                0.64762,                 1.0148,                0.57947,                 1.3458,               0.002872,               0.002872,               0.002872
                     75,                 1.1737,                0.71999,                 1.3965,                0.86569,                0.82445,                0.90349,                0.64818,                 1.0131,                0.57815,                 1.3458,               0.002773,               0.002773,               0.002773
                     76,                 1.1701,                 0.7193,                 1.3984,                0.86592,                0.82516,                0.90366,                0.64878,                 1.0114,                0.57707,                 1.3454,               0.002674,               0.002674,               0.002674
                     77,                  1.174,                 0.7181,                 1.3977,                0.86591,                0.82493,                0.90392,                 0.6486,                 1.0118,                0.57663,                 1.3452,               0.002575,               0.002575,               0.002575
                     78,                 1.1654,                0.71185,                 1.3935,                0.86719,                0.82639,                0.90439,                0.64906,                  1.012,                0.57587,                  1.345,               0.002476,               0.002476,               0.002476
