                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     57,                 1.3698,                 1.0284,                  1.022,                0.48259,                0.39802,                0.39902,                  0.238,                 1.3158,                0.98764,                 1.0104,               0.004555,               0.004555,               0.004555
                     58,                 1.3656,                  1.016,                 1.0223,                0.48735,                0.38738,                 0.3975,                0.23666,                 1.3121,                0.98285,                 1.0111,               0.004456,               0.004456,               0.004456
                     59,                 1.3551,                 1.0217,                 1.0259,                0.49003,                0.39124,                 0.3976,                0.23772,                 1.3163,                0.98135,                 1.0111,               0.004357,               0.004357,               0.004357
                     60,                 1.3639,                 1.0148,                 1.0212,                0.48888,                0.39398,                0.39872,                0.23771,                 1.3164,                0.98275,                 1.0105,               0.004258,               0.004258,               0.004258
                     61,                 1.3508,                 1.0124,                 1.0212,                0.48816,                0.39917,                 0.4011,                0.24032,                 1.3097,                0.97893,                 1.0084,               0.004159,               0.004159,               0.004159
                     62,                 1.3583,                 1.0137,                 1.0151,                0.49398,                0.39684,                0.40182,                0.24041,                 1.3107,                0.97739,                  1.009,                0.00406,                0.00406,                0.00406
                     63,                 1.3521,                 1.0109,                 1.0206,                0.49228,                0.39458,                0.40061,                0.23958,                  1.311,                 0.9783,                 1.0094,               0.003961,               0.003961,               0.003961
                     64,                 1.3556,                 1.0106,                 1.0225,                0.49067,                0.40105,                0.40388,                 0.2417,                  1.311,                0.97407,                 1.0086,               0.003862,               0.003862,               0.003862
                     65,                 1.3433,                  1.006,                 1.0143,                0.48985,                0.39715,                0.40191,                0.24091,                 1.3108,                0.97419,                 1.0082,               0.003763,               0.003763,               0.003763
                     66,                 1.3542,                 1.0097,                 1.0194,                 0.4962,                0.40001,                0.40514,                0.24178,                 1.3084,                0.97176,                 1.0081,               0.003664,               0.003664,               0.003664
                     67,                  1.342,                0.99613,                 1.0171,                0.49227,                0.39953,                0.40349,                0.23976,                 1.3121,                0.97029,                 1.0089,               0.003565,               0.003565,               0.003565
                     68,                 1.3398,                0.99465,                 1.0141,                0.50139,                 0.3939,                0.40362,                 0.2414,                 1.3055,                0.97043,                 1.0059,               0.003466,               0.003466,               0.003466
                     69,                 1.3399,                0.99511,                 1.0103,                0.49866,                0.39408,                0.40598,                0.24458,                 1.3033,                0.96641,                  1.007,               0.003367,               0.003367,               0.003367
                     70,                 1.3372,                0.99349,                 1.0128,                0.50416,                0.39862,                0.40636,                0.24294,                 1.3038,                 0.9688,                 1.0069,               0.003268,               0.003268,               0.003268
                     71,                 1.3482,                0.99701,                 1.0137,                0.50396,                0.39976,                 0.4095,                0.24458,                 1.3037,                0.96777,                 1.0061,               0.003169,               0.003169,               0.003169
                     72,                  1.333,                0.96949,                 1.0104,                0.50167,                0.39981,                0.40995,                0.24495,                 1.3029,                0.96577,                 1.0065,                0.00307,                0.00307,                0.00307
                     73,                 1.3456,                0.98338,                 1.0095,                0.51019,                0.39883,                0.41031,                0.24585,                    1.3,                0.96388,                 1.0046,               0.002971,               0.002971,               0.002971
                     74,                 1.3264,                0.97719,                 1.0093,                0.49825,                0.40131,                0.40996,                 0.2447,                 1.3004,                0.96307,                 1.0046,               0.002872,               0.002872,               0.002872
                     75,                 1.3294,                0.98244,                 1.0103,                0.49764,                0.40126,                0.41013,                0.24529,                 1.2995,                0.96463,                 1.0045,               0.002773,               0.002773,               0.002773
                     76,                 1.3366,                0.97604,                 1.0102,                0.49814,                0.40249,                0.41096,                0.24579,                 1.2997,                0.96064,                 1.0042,               0.002674,               0.002674,               0.002674
                     77,                 1.3285,                0.97358,                  1.011,                0.50116,                0.40454,                0.41287,                0.24676,                 1.2989,                0.96011,                 1.0038,               0.002575,               0.002575,               0.002575
                     78,                 1.3442,                0.98516,                 1.0127,                0.50483,                0.40596,                0.41481,                0.24735,                 1.2994,                0.95801,                 1.0036,               0.002476,               0.002476,               0.002476
                     79,                 1.3208,                0.96542,                 1.0079,                0.50887,                0.40159,                0.41342,                0.24701,                 1.3003,                0.95831,                 1.0037,               0.002377,               0.002377,               0.002377
                     80,                 1.3206,                0.96343,                 1.0036,                0.51029,                0.39779,                 0.4114,                0.24645,                    1.3,                0.95893,                 1.0036,               0.002278,               0.002278,               0.002278
                     81,                 1.3166,                 0.9596,                 1.0059,                 0.5025,                0.40248,                 0.4109,                0.24622,                 1.2992,                0.95822,                 1.0032,               0.002179,               0.002179,               0.002179
                     82,                  1.334,                0.97134,                  1.013,                0.50003,                0.40182,                0.41184,                0.24682,                  1.299,                0.95761,                 1.0035,                0.00208,                0.00208,                0.00208
                     83,                 1.3075,                0.95312,                 1.0042,                0.51258,                0.39956,                0.41283,                0.24816,                 1.2978,                0.95672,                 1.0029,               0.001981,               0.001981,               0.001981
                     84,                 1.3018,                0.95389,                 1.0028,                 0.5114,                0.40073,                0.41421,                0.24835,                 1.2983,                0.95426,                 1.0027,               0.001882,               0.001882,               0.001882
                     85,                 1.3261,                0.96612,                 1.0064,                0.51296,                0.40117,                0.41459,                 0.2489,                 1.2983,                0.95508,                 1.0027,               0.001783,               0.001783,               0.001783
                     86,                 1.3113,                0.95691,                 1.0046,                0.50815,                0.40626,                0.41421,                0.24886,                 1.2966,                0.95388,                 1.0018,               0.001684,               0.001684,               0.001684
                     87,                 1.3162,                0.95584,                 1.0049,                0.51139,                0.40629,                0.41471,                0.24952,                 1.2961,                0.95236,                 1.0016,               0.001585,               0.001585,               0.001585
                     88,                 1.3069,                0.94873,                 1.0028,                0.51502,                0.40105,                0.41514,                0.24965,                 1.2953,                0.95196,                 1.0013,               0.001486,               0.001486,               0.001486
                     89,                 1.3121,                0.95436,                 1.0043,                0.50286,                0.40609,                0.41507,                0.24963,                 1.2956,                 0.9526,                 1.0018,               0.001387,               0.001387,               0.001387
                     90,                 1.3071,                0.94984,                 1.0023,                 0.5095,                0.40251,                0.41511,                0.24967,                 1.2971,                0.95342,                 1.0019,               0.001288,               0.001288,               0.001288
                     91,                  1.291,                0.92246,                 1.0113,                0.50921,                0.40171,                0.41303,                0.24824,                 1.2988,                0.95548,                 1.0026,               0.001189,               0.001189,               0.001189
                     92,                  1.283,                0.91314,                 1.0065,                0.50627,                0.40461,                0.41267,                0.24759,                 1.2985,                 0.9553,                 1.0025,                0.00109,                0.00109,                0.00109
                     93,                 1.3003,                0.92257,                 1.0123,                 0.5083,                0.40298,                0.41319,                0.24736,                  1.298,                0.95523,                 1.0021,               0.000991,               0.000991,               0.000991
                     94,                 1.2841,                0.90623,                 1.0052,                0.50718,                0.40356,                0.41322,                0.24762,                 1.2981,                0.95542,                 1.0021,               0.000892,               0.000892,               0.000892
                     95,                 1.2863,                0.91706,                 1.0076,                0.51614,                0.40006,                 0.4133,                0.24758,                  1.299,                0.95498,                 1.0021,               0.000793,               0.000793,               0.000793
                     96,                 1.2728,                0.90525,                 1.0075,                0.50937,                0.40172,                0.41302,                0.24774,                 1.2994,                0.95408,                 1.0023,               0.000694,               0.000694,               0.000694
                     97,                 1.2821,                0.90744,                 1.0073,                0.50732,                0.40291,                0.41339,                0.24792,                 1.2995,                0.95332,                 1.0024,               0.000595,               0.000595,               0.000595
                     98,                 1.2812,                0.90351,                 1.0049,                0.51334,                0.40032,                0.41314,                0.24799,                 1.2992,                0.95356,                 1.0024,               0.000496,               0.000496,               0.000496
                     99,                 1.2728,                0.89952,                 1.0024,                0.51521,                0.40019,                0.41346,                0.24847,                 1.2996,                0.95347,                 1.0024,               0.000397,               0.000397,               0.000397
                    100,                 1.2739,                0.89599,                 1.0033,                0.50865,                0.40407,                0.41274,                0.24798,                 1.2991,                0.95328,                 1.0021,               0.000298,               0.000298,               0.000298
